,開催回,抽選日,抽選数字,year,month,day,weekday,hundred,ten,one
4874,第4875回,2018-03-13,243,2018,3,13,1,2,4,3
4875,第4876回,2018-03-14,363,2018,3,14,2,3,6,3
4876,第4877回,2018-03-15,236,2018,3,15,3,2,3,6
4877,第4878回,2018-03-16,399,2018,3,16,4,3,9,9
4878,第4879回,2018-03-19,217,2018,3,19,0,2,1,7
4879,第4880回,2018-03-20,118,2018,3,20,1,1,1,8
4880,第4881回,2018-03-21,486,2018,3,21,2,4,8,6
4881,第4882回,2018-03-22,029,2018,3,22,3,0,2,9
4882,第4883回,2018-03-23,900,2018,3,23,4,9,0,0
4883,第4884回,2018-03-26,484,2018,3,26,0,4,8,4
4884,第4885回,2018-03-27,905,2018,3,27,1,9,0,5
4885,第4886回,2018-03-28,800,2018,3,28,2,8,0,0
4886,第4887回,2018-03-29,339,2018,3,29,3,3,3,9
4887,第4888回,2018-03-30,950,2018,3,30,4,9,5,0
4888,第4889回,2018-04-02,684,2018,4,2,0,6,8,4
4889,第4890回,2018-04-03,507,2018,4,3,1,5,0,7
4890,第4891回,2018-04-04,750,2018,4,4,2,7,5,0
4891,第4892回,2018-04-05,352,2018,4,5,3,3,5,2
4892,第4893回,2018-04-06,516,2018,4,6,4,5,1,6
4893,第4894回,2018-04-09,760,2018,4,9,0,7,6,0
4894,第4895回,2018-04-10,016,2018,4,10,1,0,1,6
4895,第4896回,2018-04-11,759,2018,4,11,2,7,5,9
4896,第4897回,2018-04-12,196,2018,4,12,3,1,9,6
4897,第4898回,2018-04-13,775,2018,4,13,4,7,7,5
4898,第4899回,2018-04-16,118,2018,4,16,0,1,1,8
4899,第4900回,2018-04-17,993,2018,4,17,1,9,9,3
4900,第4901回,2018-04-18,984,2018,4,18,2,9,8,4
4901,第4902回,2018-04-19,159,2018,4,19,3,1,5,9
4902,第4903回,2018-04-20,955,2018,4,20,4,9,5,5
4903,第4904回,2018-04-23,716,2018,4,23,0,7,1,6
4904,第4905回,2018-04-24,936,2018,4,24,1,9,3,6
4905,第4906回,2018-04-25,081,2018,4,25,2,0,8,1
4906,第4907回,2018-04-26,355,2018,4,26,3,3,5,5
4907,第4908回,2018-04-27,714,2018,4,27,4,7,1,4
4908,第4909回,2018-04-30,002,2018,4,30,0,0,0,2
4909,第4910回,2018-05-01,440,2018,5,1,1,4,4,0
4910,第4911回,2018-05-02,372,2018,5,2,2,3,7,2
4911,第4912回,2018-05-03,589,2018,5,3,3,5,8,9
4912,第4913回,2018-05-04,119,2018,5,4,4,1,1,9
4913,第4914回,2018-05-07,299,2018,5,7,0,2,9,9
4914,第4915回,2018-05-08,909,2018,5,8,1,9,0,9
4915,第4916回,2018-05-09,037,2018,5,9,2,0,3,7
4916,第4917回,2018-05-10,402,2018,5,10,3,4,0,2
4917,第4918回,2018-05-11,030,2018,5,11,4,0,3,0
4918,第4919回,2018-05-14,604,2018,5,14,0,6,0,4
4919,第4920回,2018-05-15,497,2018,5,15,1,4,9,7
4920,第4921回,2018-05-16,909,2018,5,16,2,9,0,9
4921,第4922回,2018-05-17,851,2018,5,17,3,8,5,1
4922,第4923回,2018-05-18,934,2018,5,18,4,9,3,4
4923,第4924回,2018-05-21,109,2018,5,21,0,1,0,9
4924,第4925回,2018-05-22,531,2018,5,22,1,5,3,1
4925,第4926回,2018-05-23,393,2018,5,23,2,3,9,3
4926,第4927回,2018-05-24,496,2018,5,24,3,4,9,6
4927,第4928回,2018-05-25,535,2018,5,25,4,5,3,5
4928,第4929回,2018-05-28,513,2018,5,28,0,5,1,3
4929,第4930回,2018-05-29,797,2018,5,29,1,7,9,7
4930,第4931回,2018-05-30,648,2018,5,30,2,6,4,8
4931,第4932回,2018-05-31,319,2018,5,31,3,3,1,9
4932,第4933回,2018-06-01,669,2018,6,1,4,6,6,9
4933,第4934回,2018-06-04,173,2018,6,4,0,1,7,3
4934,第4935回,2018-06-05,269,2018,6,5,1,2,6,9
4935,第4936回,2018-06-06,557,2018,6,6,2,5,5,7
4936,第4937回,2018-06-07,653,2018,6,7,3,6,5,3
4937,第4938回,2018-06-08,137,2018,6,8,4,1,3,7
4938,第4939回,2018-06-11,413,2018,6,11,0,4,1,3
4939,第4940回,2018-06-12,193,2018,6,12,1,1,9,3
4940,第4941回,2018-06-13,642,2018,6,13,2,6,4,2
4941,第4942回,2018-06-14,487,2018,6,14,3,4,8,7
4942,第4943回,2018-06-15,765,2018,6,15,4,7,6,5
4943,第4944回,2018-06-18,119,2018,6,18,0,1,1,9
4944,第4945回,2018-06-19,182,2018,6,19,1,1,8,2
4945,第4946回,2018-06-20,912,2018,6,20,2,9,1,2
4946,第4947回,2018-06-21,018,2018,6,21,3,0,1,8
4947,第4948回,2018-06-22,001,2018,6,22,4,0,0,1
4948,第4949回,2018-06-25,549,2018,6,25,0,5,4,9
4949,第4950回,2018-06-26,256,2018,6,26,1,2,5,6
4950,第4951回,2018-06-27,032,2018,6,27,2,0,3,2
4951,第4952回,2018-06-28,751,2018,6,28,3,7,5,1
4952,第4953回,2018-06-29,349,2018,6,29,4,3,4,9
4953,第4954回,2018-07-02,193,2018,7,2,0,1,9,3
4954,第4955回,2018-07-03,489,2018,7,3,1,4,8,9
4955,第4956回,2018-07-04,901,2018,7,4,2,9,0,1
4956,第4957回,2018-07-05,668,2018,7,5,3,6,6,8
4957,第4958回,2018-07-06,870,2018,7,6,4,8,7,0
4958,第4959回,2018-07-09,061,2018,7,9,0,0,6,1
4959,第4960回,2018-07-10,625,2018,7,10,1,6,2,5
4960,第4961回,2018-07-11,223,2018,7,11,2,2,2,3
4961,第4962回,2018-07-12,205,2018,7,12,3,2,0,5
4962,第4963回,2018-07-13,989,2018,7,13,4,9,8,9
4963,第4964回,2018-07-16,176,2018,7,16,0,1,7,6
4964,第4965回,2018-07-17,877,2018,7,17,1,8,7,7
4965,第4966回,2018-07-18,580,2018,7,18,2,5,8,0
4966,第4967回,2018-07-19,051,2018,7,19,3,0,5,1
4967,第4968回,2018-07-20,115,2018,7,20,4,1,1,5
4968,第4969回,2018-07-23,330,2018,7,23,0,3,3,0
4969,第4970回,2018-07-24,977,2018,7,24,1,9,7,7
4970,第4971回,2018-07-25,778,2018,7,25,2,7,7,8
4971,第4972回,2018-07-26,220,2018,7,26,3,2,2,0
4972,第4973回,2018-07-27,241,2018,7,27,4,2,4,1
4973,第4974回,2018-07-30,096,2018,7,30,0,0,9,6
4974,第4975回,2018-07-31,430,2018,7,31,1,4,3,0
4975,第4976回,2018-08-01,918,2018,8,1,2,9,1,8
4976,第4977回,2018-08-02,644,2018,8,2,3,6,4,4
4977,第4978回,2018-08-03,646,2018,8,3,4,6,4,6
4978,第4979回,2018-08-06,047,2018,8,6,0,0,4,7
4979,第4980回,2018-08-07,260,2018,8,7,1,2,6,0
4980,第4981回,2018-08-08,529,2018,8,8,2,5,2,9
4981,第4982回,2018-08-09,879,2018,8,9,3,8,7,9
4982,第4983回,2018-08-10,890,2018,8,10,4,8,9,0
4983,第4984回,2018-08-13,069,2018,8,13,0,0,6,9
4984,第4985回,2018-08-14,322,2018,8,14,1,3,2,2
4985,第4986回,2018-08-15,505,2018,8,15,2,5,0,5
4986,第4987回,2018-08-16,480,2018,8,16,3,4,8,0
4987,第4988回,2018-08-17,131,2018,8,17,4,1,3,1
4988,第4989回,2018-08-20,203,2018,8,20,0,2,0,3
4989,第4990回,2018-08-21,078,2018,8,21,1,0,7,8
4990,第4991回,2018-08-22,308,2018,8,22,2,3,0,8
4991,第4992回,2018-08-23,371,2018,8,23,3,3,7,1
4992,第4993回,2018-08-24,075,2018,8,24,4,0,7,5
4993,第4994回,2018-08-27,300,2018,8,27,0,3,0,0
4994,第4995回,2018-08-28,650,2018,8,28,1,6,5,0
4995,第4996回,2018-08-29,731,2018,8,29,2,7,3,1
4996,第4997回,2018-08-30,943,2018,8,30,3,9,4,3
4997,第4998回,2018-08-31,271,2018,8,31,4,2,7,1
4998,第4999回,2018-09-03,045,2018,9,3,0,0,4,5
4999,第5000回,2018-09-04,317,2018,9,4,1,3,1,7
5000,第5001回,2018-09-05,488,2018,9,5,2,4,8,8
5001,第5002回,2018-09-06,480,2018,9,6,3,4,8,0
5002,第5003回,2018-09-07,571,2018,9,7,4,5,7,1
5003,第5004回,2018-09-10,635,2018,9,10,0,6,3,5
5004,第5005回,2018-09-11,283,2018,9,11,1,2,8,3
5005,第5006回,2018-09-12,739,2018,9,12,2,7,3,9
5006,第5007回,2018-09-13,704,2018,9,13,3,7,0,4
5007,第5008回,2018-09-14,589,2018,9,14,4,5,8,9
5008,第5009回,2018-09-17,674,2018,9,17,0,6,7,4
5009,第5010回,2018-09-18,960,2018,9,18,1,9,6,0
5010,第5011回,2018-09-19,046,2018,9,19,2,0,4,6
5011,第5012回,2018-09-20,234,2018,9,20,3,2,3,4
5012,第5013回,2018-09-21,681,2018,9,21,4,6,8,1
5013,第5014回,2018-09-24,240,2018,9,24,0,2,4,0
5014,第5015回,2018-09-25,365,2018,9,25,1,3,6,5
5015,第5016回,2018-09-26,763,2018,9,26,2,7,6,3
5016,第5017回,2018-09-27,026,2018,9,27,3,0,2,6
5017,第5018回,2018-09-28,669,2018,9,28,4,6,6,9
5018,第5019回,2018-10-01,942,2018,10,1,0,9,4,2
5019,第5020回,2018-10-02,461,2018,10,2,1,4,6,1
5020,第5021回,2018-10-03,877,2018,10,3,2,8,7,7
5021,第5022回,2018-10-04,449,2018,10,4,3,4,4,9
5022,第5023回,2018-10-05,233,2018,10,5,4,2,3,3
5023,第5024回,2018-10-08,361,2018,10,8,0,3,6,1
5024,第5025回,2018-10-09,368,2018,10,9,1,3,6,8
5025,第5026回,2018-10-10,131,2018,10,10,2,1,3,1
5026,第5027回,2018-10-11,046,2018,10,11,3,0,4,6
5027,第5028回,2018-10-12,046,2018,10,12,4,0,4,6
5028,第5029回,2018-10-15,352,2018,10,15,0,3,5,2
5029,第5030回,2018-10-16,870,2018,10,16,1,8,7,0
5030,第5031回,2018-10-17,271,2018,10,17,2,2,7,1
5031,第5032回,2018-10-18,083,2018,10,18,3,0,8,3
5032,第5033回,2018-10-19,930,2018,10,19,4,9,3,0
5033,第5034回,2018-10-22,098,2018,10,22,0,0,9,8
5034,第5035回,2018-10-23,012,2018,10,23,1,0,1,2
5035,第5036回,2018-10-24,049,2018,10,24,2,0,4,9
5036,第5037回,2018-10-25,594,2018,10,25,3,5,9,4
5037,第5038回,2018-10-26,244,2018,10,26,4,2,4,4
5038,第5039回,2018-10-29,453,2018,10,29,0,4,5,3
5039,第5040回,2018-10-30,546,2018,10,30,1,5,4,6
5040,第5041回,2018-10-31,379,2018,10,31,2,3,7,9
5041,第5042回,2018-11-01,458,2018,11,1,3,4,5,8
5042,第5043回,2018-11-02,115,2018,11,2,4,1,1,5
5043,第5044回,2018-11-05,735,2018,11,5,0,7,3,5
5044,第5045回,2018-11-06,350,2018,11,6,1,3,5,0
5045,第5046回,2018-11-07,142,2018,11,7,2,1,4,2
5046,第5047回,2018-11-08,343,2018,11,8,3,3,4,3
5047,第5048回,2018-11-09,209,2018,11,9,4,2,0,9
5048,第5049回,2018-11-12,132,2018,11,12,0,1,3,2
5049,第5050回,2018-11-13,309,2018,11,13,1,3,0,9
5050,第5051回,2018-11-14,281,2018,11,14,2,2,8,1
5051,第5052回,2018-11-15,105,2018,11,15,3,1,0,5
5052,第5053回,2018-11-16,800,2018,11,16,4,8,0,0
5053,第5054回,2018-11-19,775,2018,11,19,0,7,7,5
5054,第5055回,2018-11-20,476,2018,11,20,1,4,7,6
5055,第5056回,2018-11-21,885,2018,11,21,2,8,8,5
5056,第5057回,2018-11-22,589,2018,11,22,3,5,8,9
5057,第5058回,2018-11-23,275,2018,11,23,4,2,7,5
5058,第5059回,2018-11-26,196,2018,11,26,0,1,9,6
5059,第5060回,2018-11-27,948,2018,11,27,1,9,4,8
5060,第5061回,2018-11-28,987,2018,11,28,2,9,8,7
5061,第5062回,2018-11-29,405,2018,11,29,3,4,0,5
5062,第5063回,2018-11-30,285,2018,11,30,4,2,8,5
5063,第5064回,2018-12-03,313,2018,12,3,0,3,1,3
5064,第5065回,2018-12-04,921,2018,12,4,1,9,2,1
5065,第5066回,2018-12-05,009,2018,12,5,2,0,0,9
5066,第5067回,2018-12-06,295,2018,12,6,3,2,9,5
5067,第5068回,2018-12-07,223,2018,12,7,4,2,2,3
5068,第5069回,2018-12-10,991,2018,12,10,0,9,9,1
5069,第5070回,2018-12-11,656,2018,12,11,1,6,5,6
5070,第5071回,2018-12-12,304,2018,12,12,2,3,0,4
5071,第5072回,2018-12-13,136,2018,12,13,3,1,3,6
5072,第5073回,2018-12-14,922,2018,12,14,4,9,2,2
5073,第5074回,2018-12-17,234,2018,12,17,0,2,3,4
5074,第5075回,2018-12-18,643,2018,12,18,1,6,4,3
5075,第5076回,2018-12-19,871,2018,12,19,2,8,7,1
5076,第5077回,2018-12-20,600,2018,12,20,3,6,0,0
5077,第5078回,2018-12-21,100,2018,12,21,4,1,0,0
5078,第5079回,2018-12-24,329,2018,12,24,0,3,2,9
5079,第5080回,2018-12-25,442,2018,12,25,1,4,4,2
5080,第5081回,2018-12-26,644,2018,12,26,2,6,4,4
5081,第5082回,2018-12-27,080,2018,12,27,3,0,8,0
5082,第5083回,2018-12-28,234,2018,12,28,4,2,3,4
5083,第5084回,2019-01-04,804,2019,1,4,4,8,0,4
5084,第5085回,2019-01-07,755,2019,1,7,0,7,5,5
5085,第5086回,2019-01-08,088,2019,1,8,1,0,8,8
5086,第5087回,2019-01-09,733,2019,1,9,2,7,3,3
5087,第5088回,2019-01-10,654,2019,1,10,3,6,5,4
5088,第5089回,2019-01-11,953,2019,1,11,4,9,5,3
5089,第5090回,2019-01-14,650,2019,1,14,0,6,5,0
5090,第5091回,2019-01-15,608,2019,1,15,1,6,0,8
5091,第5092回,2019-01-16,704,2019,1,16,2,7,0,4
5092,第5093回,2019-01-17,162,2019,1,17,3,1,6,2
5093,第5094回,2019-01-18,616,2019,1,18,4,6,1,6
5094,第5095回,2019-01-21,702,2019,1,21,0,7,0,2
5095,第5096回,2019-01-22,637,2019,1,22,1,6,3,7
5096,第5097回,2019-01-23,249,2019,1,23,2,2,4,9
5097,第5098回,2019-01-24,547,2019,1,24,3,5,4,7
5098,第5099回,2019-01-25,079,2019,1,25,4,0,7,9
5099,第5100回,2019-01-28,647,2019,1,28,0,6,4,7
5100,第5101回,2019-01-29,596,2019,1,29,1,5,9,6
5101,第5102回,2019-01-30,603,2019,1,30,2,6,0,3
5102,第5103回,2019-01-31,210,2019,1,31,3,2,1,0
5103,第5104回,2019-02-01,049,2019,2,1,4,0,4,9
5104,第5105回,2019-02-04,766,2019,2,4,0,7,6,6
5105,第5106回,2019-02-05,322,2019,2,5,1,3,2,2
5106,第5107回,2019-02-06,660,2019,2,6,2,6,6,0
5107,第5108回,2019-02-07,626,2019,2,7,3,6,2,6
5108,第5109回,2019-02-08,684,2019,2,8,4,6,8,4
5109,第5110回,2019-02-11,077,2019,2,11,0,0,7,7
5110,第5111回,2019-02-12,882,2019,2,12,1,8,8,2
5111,第5112回,2019-02-13,087,2019,2,13,2,0,8,7
5112,第5113回,2019-02-14,446,2019,2,14,3,4,4,6
5113,第5114回,2019-02-15,771,2019,2,15,4,7,7,1
5114,第5115回,2019-02-18,878,2019,2,18,0,8,7,8
5115,第5116回,2019-02-19,991,2019,2,19,1,9,9,1
5116,第5117回,2019-02-20,956,2019,2,20,2,9,5,6
5117,第5118回,2019-02-21,831,2019,2,21,3,8,3,1
5118,第5119回,2019-02-22,672,2019,2,22,4,6,7,2
5119,第5120回,2019-02-25,661,2019,2,25,0,6,6,1
5120,第5121回,2019-02-26,635,2019,2,26,1,6,3,5
5121,第5122回,2019-02-27,663,2019,2,27,2,6,6,3
5122,第5123回,2019-02-28,366,2019,2,28,3,3,6,6
5123,第5124回,2019-03-01,958,2019,3,1,4,9,5,8
5124,第5125回,2019-03-04,123,2019,3,4,0,1,2,3
5125,第5126回,2019-03-05,892,2019,3,5,1,8,9,2
5126,第5127回,2019-03-06,637,2019,3,6,2,6,3,7
5127,第5128回,2019-03-07,757,2019,3,7,3,7,5,7
5128,第5129回,2019-03-08,097,2019,3,8,4,0,9,7
5129,第5130回,2019-03-11,302,2019,3,11,0,3,0,2
5130,第5131回,2019-03-12,030,2019,3,12,1,0,3,0
5131,第5132回,2019-03-13,413,2019,3,13,2,4,1,3
5132,第5133回,2019-03-14,449,2019,3,14,3,4,4,9
5133,第5134回,2019-03-15,652,2019,3,15,4,6,5,2
5134,第5135回,2019-03-18,631,2019,3,18,0,6,3,1
5135,第5136回,2019-03-19,998,2019,3,19,1,9,9,8
5136,第5137回,2019-03-20,431,2019,3,20,2,4,3,1
5137,第5138回,2019-03-21,378,2019,3,21,3,3,7,8
5138,第5139回,2019-03-22,148,2019,3,22,4,1,4,8
5139,第5140回,2019-03-25,887,2019,3,25,0,8,8,7
5140,第5141回,2019-03-26,556,2019,3,26,1,5,5,6
5141,第5142回,2019-03-27,247,2019,3,27,2,2,4,7
5142,第5143回,2019-03-28,967,2019,3,28,3,9,6,7
5143,第5144回,2019-03-29,960,2019,3,29,4,9,6,0
5144,第5145回,2019-04-01,373,2019,4,1,0,3,7,3
5145,第5146回,2019-04-02,502,2019,4,2,1,5,0,2
5146,第5147回,2019-04-03,942,2019,4,3,2,9,4,2
5147,第5148回,2019-04-04,391,2019,4,4,3,3,9,1
5148,第5149回,2019-04-05,699,2019,4,5,4,6,9,9
5149,第5150回,2019-04-08,169,2019,4,8,0,1,6,9
5150,第5151回,2019-04-09,745,2019,4,9,1,7,4,5
5151,第5152回,2019-04-10,511,2019,4,10,2,5,1,1
5152,第5153回,2019-04-11,026,2019,4,11,3,0,2,6
5153,第5154回,2019-04-12,906,2019,4,12,4,9,0,6
5154,第5155回,2019-04-15,167,2019,4,15,0,1,6,7
5155,第5156回,2019-04-16,607,2019,4,16,1,6,0,7
5156,第5157回,2019-04-17,765,2019,4,17,2,7,6,5
5157,第5158回,2019-04-18,145,2019,4,18,3,1,4,5
5158,第5159回,2019-04-19,984,2019,4,19,4,9,8,4
5159,第5160回,2019-04-22,764,2019,4,22,0,7,6,4
5160,第5161回,2019-04-23,452,2019,4,23,1,4,5,2
5161,第5162回,2019-04-24,152,2019,4,24,2,1,5,2
5162,第5163回,2019-04-25,830,2019,4,25,3,8,3,0
5163,第5164回,2019-04-26,166,2019,4,26,4,1,6,6
5164,第5165回,2019-04-29,746,2019,4,29,0,7,4,6
5165,第5166回,2019-04-30,619,2019,4,30,1,6,1,9
5166,第5167回,2019-05-01,335,2019,5,1,2,3,3,5
5167,第5168回,2019-05-02,992,2019,5,2,3,9,9,2
5168,第5169回,2019-05-03,349,2019,5,3,4,3,4,9
5169,第5170回,2019-05-06,265,2019,5,6,0,2,6,5
5170,第5171回,2019-05-07,705,2019,5,7,1,7,0,5
5171,第5172回,2019-05-08,451,2019,5,8,2,4,5,1
5172,第5173回,2019-05-09,983,2019,5,9,3,9,8,3
5173,第5174回,2019-05-10,776,2019,5,10,4,7,7,6
5174,第5175回,2019-05-13,482,2019,5,13,0,4,8,2
5175,第5176回,2019-05-14,856,2019,5,14,1,8,5,6
5176,第5177回,2019-05-15,314,2019,5,15,2,3,1,4
5177,第5178回,2019-05-16,129,2019,5,16,3,1,2,9
5178,第5179回,2019-05-17,647,2019,5,17,4,6,4,7
5179,第5180回,2019-05-20,025,2019,5,20,0,0,2,5
5180,第5181回,2019-05-21,193,2019,5,21,1,1,9,3
5181,第5182回,2019-05-22,522,2019,5,22,2,5,2,2
5182,第5183回,2019-05-23,381,2019,5,23,3,3,8,1
5183,第5184回,2019-05-24,682,2019,5,24,4,6,8,2
5184,第5185回,2019-05-27,718,2019,5,27,0,7,1,8
5185,第5186回,2019-05-28,077,2019,5,28,1,0,7,7
5186,第5187回,2019-05-29,779,2019,5,29,2,7,7,9
5187,第5188回,2019-05-30,731,2019,5,30,3,7,3,1
5188,第5189回,2019-05-31,943,2019,5,31,4,9,4,3
5189,第5190回,2019-06-03,383,2019,6,3,0,3,8,3
5190,第5191回,2019-06-04,755,2019,6,4,1,7,5,5
5191,第5192回,2019-06-05,342,2019,6,5,2,3,4,2
5192,第5193回,2019-06-06,856,2019,6,6,3,8,5,6
5193,第5194回,2019-06-07,397,2019,6,7,4,3,9,7
5194,第5195回,2019-06-10,814,2019,6,10,0,8,1,4
5195,第5196回,2019-06-11,080,2019,6,11,1,0,8,0
5196,第5197回,2019-06-12,246,2019,6,12,2,2,4,6
5197,第5198回,2019-06-13,560,2019,6,13,3,5,6,0
5198,第5199回,2019-06-14,683,2019,6,14,4,6,8,3
5199,第5200回,2019-06-17,226,2019,6,17,0,2,2,6
5200,第5201回,2019-06-18,055,2019,6,18,1,0,5,5
5201,第5202回,2019-06-19,377,2019,6,19,2,3,7,7
5202,第5203回,2019-06-20,942,2019,6,20,3,9,4,2
5203,第5204回,2019-06-21,180,2019,6,21,4,1,8,0
5204,第5205回,2019-06-24,011,2019,6,24,0,0,1,1
5205,第5206回,2019-06-25,957,2019,6,25,1,9,5,7
5206,第5207回,2019-06-26,720,2019,6,26,2,7,2,0
5207,第5208回,2019-06-27,928,2019,6,27,3,9,2,8
5208,第5209回,2019-06-28,202,2019,6,28,4,2,0,2
5209,第5210回,2019-07-01,937,2019,7,1,0,9,3,7
5210,第5211回,2019-07-02,214,2019,7,2,1,2,1,4
5211,第5212回,2019-07-03,297,2019,7,3,2,2,9,7
5212,第5213回,2019-07-04,951,2019,7,4,3,9,5,1
5213,第5214回,2019-07-05,782,2019,7,5,4,7,8,2
5214,第5215回,2019-07-08,458,2019,7,8,0,4,5,8
5215,第5216回,2019-07-09,739,2019,7,9,1,7,3,9
5216,第5217回,2019-07-10,763,2019,7,10,2,7,6,3
5217,第5218回,2019-07-11,736,2019,7,11,3,7,3,6
5218,第5219回,2019-07-12,273,2019,7,12,4,2,7,3
5219,第5220回,2019-07-15,047,2019,7,15,0,0,4,7
5220,第5221回,2019-07-16,502,2019,7,16,1,5,0,2
5221,第5222回,2019-07-17,042,2019,7,17,2,0,4,2
5222,第5223回,2019-07-18,808,2019,7,18,3,8,0,8
5223,第5224回,2019-07-19,503,2019,7,19,4,5,0,3
5224,第5225回,2019-07-22,060,2019,7,22,0,0,6,0
5225,第5226回,2019-07-23,463,2019,7,23,1,4,6,3
5226,第5227回,2019-07-24,799,2019,7,24,2,7,9,9
5227,第5228回,2019-07-25,064,2019,7,25,3,0,6,4
5228,第5229回,2019-07-26,519,2019,7,26,4,5,1,9
5229,第5230回,2019-07-29,477,2019,7,29,0,4,7,7
5230,第5231回,2019-07-30,195,2019,7,30,1,1,9,5
5231,第5232回,2019-07-31,980,2019,7,31,2,9,8,0
5232,第5233回,2019-08-01,079,2019,8,1,3,0,7,9
5233,第5234回,2019-08-02,791,2019,8,2,4,7,9,1
5234,第5235回,2019-08-05,687,2019,8,5,0,6,8,7
5235,第5236回,2019-08-06,912,2019,8,6,1,9,1,2
5236,第5237回,2019-08-07,975,2019,8,7,2,9,7,5
5237,第5238回,2019-08-08,859,2019,8,8,3,8,5,9
5238,第5239回,2019-08-09,613,2019,8,9,4,6,1,3
5239,第5240回,2019-08-12,596,2019,8,12,0,5,9,6
5240,第5241回,2019-08-13,426,2019,8,13,1,4,2,6
5241,第5242回,2019-08-14,882,2019,8,14,2,8,8,2
5242,第5243回,2019-08-15,557,2019,8,15,3,5,5,7
5243,第5244回,2019-08-16,254,2019,8,16,4,2,5,4
5244,第5245回,2019-08-19,009,2019,8,19,0,0,0,9
5245,第5246回,2019-08-20,554,2019,8,20,1,5,5,4
5246,第5247回,2019-08-21,430,2019,8,21,2,4,3,0
5247,第5248回,2019-08-22,297,2019,8,22,3,2,9,7
5248,第5249回,2019-08-23,633,2019,8,23,4,6,3,3
5249,第5250回,2019-08-26,848,2019,8,26,0,8,4,8
5250,第5251回,2019-08-27,680,2019,8,27,1,6,8,0
5251,第5252回,2019-08-28,246,2019,8,28,2,2,4,6
5252,第5253回,2019-08-29,856,2019,8,29,3,8,5,6
5253,第5254回,2019-08-30,043,2019,8,30,4,0,4,3
5254,第5255回,2019-09-02,971,2019,9,2,0,9,7,1
5255,第5256回,2019-09-03,874,2019,9,3,1,8,7,4
5256,第5257回,2019-09-04,012,2019,9,4,2,0,1,2
5257,第5258回,2019-09-05,773,2019,9,5,3,7,7,3
5258,第5259回,2019-09-06,489,2019,9,6,4,4,8,9
5259,第5260回,2019-09-09,032,2019,9,9,0,0,3,2
5260,第5261回,2019-09-10,557,2019,9,10,1,5,5,7
5261,第5262回,2019-09-11,169,2019,9,11,2,1,6,9
5262,第5263回,2019-09-12,304,2019,9,12,3,3,0,4
5263,第5264回,2019-09-13,910,2019,9,13,4,9,1,0
5264,第5265回,2019-09-16,133,2019,9,16,0,1,3,3
5265,第5266回,2019-09-17,323,2019,9,17,1,3,2,3
5266,第5267回,2019-09-18,786,2019,9,18,2,7,8,6
5267,第5268回,2019-09-19,583,2019,9,19,3,5,8,3
5268,第5269回,2019-09-20,240,2019,9,20,4,2,4,0
5269,第5270回,2019-09-23,825,2019,9,23,0,8,2,5
5270,第5271回,2019-09-24,069,2019,9,24,1,0,6,9
5271,第5272回,2019-09-25,665,2019,9,25,2,6,6,5
5272,第5273回,2019-09-26,876,2019,9,26,3,8,7,6
5273,第5274回,2019-09-27,286,2019,9,27,4,2,8,6
5274,第5275回,2019-09-30,766,2019,9,30,0,7,6,6
5275,第5276回,2019-10-01,597,2019,10,1,1,5,9,7
5276,第5277回,2019-10-02,715,2019,10,2,2,7,1,5
5277,第5278回,2019-10-03,635,2019,10,3,3,6,3,5
5278,第5279回,2019-10-04,705,2019,10,4,4,7,0,5
5279,第5280回,2019-10-07,902,2019,10,7,0,9,0,2
5280,第5281回,2019-10-08,764,2019,10,8,1,7,6,4
5281,第5282回,2019-10-09,361,2019,10,9,2,3,6,1
5282,第5283回,2019-10-10,191,2019,10,10,3,1,9,1
5283,第5284回,2019-10-11,207,2019,10,11,4,2,0,7
5284,第5285回,2019-10-14,163,2019,10,14,0,1,6,3
5285,第5286回,2019-10-15,393,2019,10,15,1,3,9,3
5286,第5287回,2019-10-16,984,2019,10,16,2,9,8,4
5287,第5288回,2019-10-17,814,2019,10,17,3,8,1,4
5288,第5289回,2019-10-18,776,2019,10,18,4,7,7,6
5289,第5290回,2019-10-21,808,2019,10,21,0,8,0,8
5290,第5291回,2019-10-22,158,2019,10,22,1,1,5,8
5291,第5292回,2019-10-23,822,2019,10,23,2,8,2,2
5292,第5293回,2019-10-24,530,2019,10,24,3,5,3,0
5293,第5294回,2019-10-25,175,2019,10,25,4,1,7,5
5294,第5295回,2019-10-28,762,2019,10,28,0,7,6,2
5295,第5296回,2019-10-29,716,2019,10,29,1,7,1,6
5296,第5297回,2019-10-30,920,2019,10,30,2,9,2,0
5297,第5298回,2019-10-31,134,2019,10,31,3,1,3,4
5298,第5299回,2019-11-01,317,2019,11,1,4,3,1,7
5299,第5300回,2019-11-04,465,2019,11,4,0,4,6,5
5300,第5301回,2019-11-05,601,2019,11,5,1,6,0,1
5301,第5302回,2019-11-06,219,2019,11,6,2,2,1,9
5302,第5303回,2019-11-07,612,2019,11,7,3,6,1,2
5303,第5304回,2019-11-08,153,2019,11,8,4,1,5,3
5304,第5305回,2019-11-11,544,2019,11,11,0,5,4,4
5305,第5306回,2019-11-12,961,2019,11,12,1,9,6,1
5306,第5307回,2019-11-13,828,2019,11,13,2,8,2,8
5307,第5308回,2019-11-14,831,2019,11,14,3,8,3,1
5308,第5309回,2019-11-15,818,2019,11,15,4,8,1,8
5309,第5310回,2019-11-18,275,2019,11,18,0,2,7,5
